table.gene	log*sign
SPATA5	0,866151348
SVBP	0,86612853
ARPC1A	0,866053122
GPR108	0,86568202
TMEM33	0,864410877
NUDT7	0,863799899
USP47	-0,863456986
ZNF235	0,863325337
UBR7	0,862908699
SYNJ2BP	0,862679948
CDK19	0,862000284
CD7	0,861513633
CTDNEP1	-0,861436814
POLR2L	-0,861291417
TTBK1	0,861270119
ADAR	0,86058531
RPL28	0,860002567
ELOVL5	-0,859235757
TCIRG1	-0,859067219
DPY19L3	-0,858355682
ASNSD1	-0,858174883
TMCC1	0,857975845
LRRC27	-0,857376106
AHI1	-0,85720546
KAT5	0,857182914
ATP6V0C	0,856911086
SLC35C1	0,856526453
MRPL11	0,856237513
ITPR3	-0,856136323
IFT74	-0,856028938
NOTCH2	0,855915898
HSF2BP	-0,855377637
COX7A2L	-0,854951113
AGAP2	0,854607272
ZUP1	-0,85446763
MKRN3	0,854246808
CHST8	0,853869179
UBE2Q1	0,853579274
CBFB	0,853250128
ARL5B	0,852907891
PUS10	0,851899965
PPP1R21	-0,851566932
CUL7	0,851503238
NFS1	0,85149374
SSB	-0,850907912
SNUPN	0,850121755
NDUFB8	0,849596278
CCDC85C	0,848417297
RLIM	-0,848257158
CPNE1	0,848179153
RGS10	-0,847839123
MPP6	0,847658164
COX4I2	0,847618455
RAB11FIP3	0,84753152
KIAA0930	-0,847374395
RCAN2	-0,846535167
GIMAP1	0,846413851
HRAS	0,846398081
MACO1	0,846220678
MITD1	-0,845906524
TNFSF13	0,845881693
SYNPR	0,845666078
KLC2	0,845379274
YPEL1	0,845080254
DUSP11	-0,84497947
C1QTNF7	0,84491101
CUTA	-0,844763327
EPC1	-0,844707468
COX6A1	-0,844688416
PIP4P2	-0,844195673
HINFP	0,844129704
KCTD15	0,843908175
SIRPA	-0,84380314
S1PR3	0,842727044
DNAJC28	-0,84211904
CLCF1	-0,841939979
SHB	0,841787819
INTS5	0,841735752
HDAC2	0,841677908
TUBA1C	0,841391256
PTGS2	0,840926635
TMEM198	0,840787568
SMYD5	0,840542858
FBXO41	0,840493501
AK4	-0,840395672
DAXX	0,840364961
AP2A2	-0,840226701
POLK	-0,840213817
STRN	-0,840153478
DDX59	-0,840031047
LEO1	0,840015561
CCRL2	0,839927633
YIPF2	0,839909494
MRPS17	0,839267871
UNKL	-0,838868591
MKLN1	-0,838763659
SEM1	-0,838700204
SPINDOC	0,838661738
DZIP1	0,838597259
AP3M1	-0,837967874
PSTPIP2	0,837901763
NECTIN3	-0,837739923
CHSY1	0,83747162
ARMH4	-0,837130843
DIP2C	-0,836966834
CILK1	-0,83689273
PACS1	-0,836231851
PPCS	-0,836228
LRRC56	0,836172206
DIABLO	0,836151554
KDM6B	-0,835876722
RNF215	-0,835865612
ANKRD33B	-0,8356634
SF3B1	-0,835501842
SPATA24	0,835182038
PHKB	-0,835168863
GPX7	-0,835076795
TTC17	-0,835024082
PSKH1	0,834711451
NNMT	0,834658335
MFSD14A	-0,833827593
LPAR3	0,833548174
GBF1	0,833546247
SLC17A9	0,83346639
TOR4A	-0,832697456
SMIM19	-0,832215541
CMC4	-0,832104726
ATRNL1	0,83195506
GPATCH4	0,831058728
ORMDL1	-0,830934705
RBCK1	-0,830229008
UFSP1	0,830173483
PDLIM7	-0,830113147
PSMG3	0,829736452
SUGCT	0,829726548
UBTD2	-0,829722801
MTERF4	0,829390374
AP4S1	-0,82934043
INSM1	0,829080172
IREB2	-0,828935586
RPP30	0,828377289
NIPSNAP1	0,827653168
STBD1	0,827473869
ANXA6	-0,827317817
GPKOW	0,827087693
SEC23IP	-0,827031197
FBXW9	0,826571383
TPK1	-0,826268083
BABAM2	0,825995412
FCHSD2	-0,825938115
MIGA2	0,825818631
GAPVD1	-0,825435405
KANK2	0,825354081
SHANK3	0,824986651
MRPL52	0,824632569
ADSL	-0,8242463
WDR3	0,824034938
FBXO28	-0,823867474
GTF2H4	0,823110804
SERF2	0,822907693
BAD	0,822799506
ZNF585A	-0,822375613
FAM174B	-0,822044134
PIAS3	0,82194201
MAGOHB	0,821519778
XPO1	0,821082109
CTTNBP2	0,82094332
ACAA1	0,820801249
FBXO2	0,820409753
CTDSP2	0,820367428
SBNO1	-0,819812923
AXIN1	-0,81961875
SAMD15	0,819541554
C1RL	0,819206793
LRRC8D	-0,818930251
XPR1	-0,81874136
FAM81A	-0,818468447
RAPH1	0,818409917
SPTY2D1	-0,818321888
DCK	0,818245571
NACC1	0,818173362
SPATA2	0,817928942
ARSG	-0,817536051
C11orf65	0,817517132
GABPB2	-0,817438852
TM7SF3	0,817296867
MEMO1	0,817269639
ZBTB12	0,817245562
KLHL23	0,816984269
THAP11	0,816640876
EIF4EBP1	0,816396601
MTF2	0,81615516
CDCP1	0,815954802
AIM2	0,815282171
TYW3	-0,814979577
C2CD2L	0,814590717
PCBD1	0,814486262
CDH3	0,814436951
PPP2R1A	0,814302303
TNS2	0,813892777
HNRNPA2B1	0,813885168
GPCPD1	-0,813678599
SORT1	-0,812872442
AGPAT3	0,812669358
RPL21	0,811789706
MBOAT7	-0,81176771
MAP7D2	0,811737458
SEZ6L2	-0,811564066
CRY1	-0,810905421
CMTR2	-0,810653287
CACNG5	0,810316332
PLXDC1	0,810251999
SEPTIN9	-0,810190668
SNRPF	0,809933466
NPRL2	0,80972322
NCOR2	-0,809719449
PPIL4	-0,809453156
FLYWCH2	0,809210207
VMAC	-0,808454522
ZFAND4	0,80816217
CCN3	-0,80812034
NPTXR	-0,808029948
SPIRE2	0,807886666
GBP4	0,807265677
NCDN	-0,807095361
LZTS2	-0,806669442
TMEM143	0,806600346
WIPF2	0,806544452
NIN	-0,806226766
DPYSL4	0,806087419
SLC25A46	-0,806053011
NEGR1	-0,804873917
ETFDH	0,80482045
EMB	0,804817892
NRBF2	-0,804669162
CCN4	0,804638856
CSK	0,804495418
ATF7	0,804478661
APPL1	-0,80447003
XPA	-0,804290709
N4BP2L2	-0,804101623
ELAVL3	0,803666894
AP3S1	-0,803233422
ZYG11A	0,802811091
NRK	-0,802789926
EFNA3	0,802747208
PAFAH1B1	0,802407736
UPF3B	0,802388004
SEC62	-0,802377057
GNL1	0,802372822
STK11IP	-0,802363755
DOK4	-0,801874481
THAP4	0,801800433
SUSD5	-0,801127467
INPP5F	-0,800688229
STAT5B	0,800395269
CCL13	-0,800200591
FAM120B	0,799935474
HIVEP1	-0,799924419
RALGPS1	0,799697198
RPS6KA3	0,79874204
DOK1	0,798642269
GDAP2	-0,798447077
DZANK1	0,798307596
RAB2B	0,797631681
CYREN	0,797287965
FOXC1	-0,797063152
POLD4	0,796860577
TXNDC12	0,796611035
SLC24A4	0,796473105
MELK	0,796073504
PIFO	0,795905144
VPS9D1	-0,79569681
GRID1	-0,795432797
NEK4	0,795170512
RASIP1	0,795016561
FGGY	0,794938821
CCDC96	0,794825321
SLC39A10	-0,794587624
PRKD3	-0,79438901
DPEP2	0,794251887
KIF19	0,794251887
SYNE2	0,794116668
ZNF394	0,794026629
MSI2	0,793392138
PRPF38B	-0,792820452
CNOT2	-0,792588095
ANO8	0,792322971
ZMAT2	-0,792030136
MRPS31	0,791981828
AEBP2	-0,791606306
MGST1	0,791083593
MORN1	0,790816377
ARSI	0,790665538
PRKD2	0,790537277
ELP1	0,790021692
SP110	0,789577657
MBLAC1	0,789464775
TRIP10	-0,788301539
COMMD1	0,788236965
CDYL2	-0,788160194
NIPAL1	0,788008
PRPSAP1	0,787861311
TRPV2	0,787783627
SNRPD2	0,787692651
BBS9	-0,78742176
PRPF6	0,787327119
NCOA5	0,787152914
ZBTB26	-0,787068043
LAMP1	-0,786999055
TTC19	0,78697098
NICN1	-0,786726281
TOR1B	0,786701537
PTGS1	-0,786623823
PCNX2	-0,786336171
KAZN	-0,785845252
PARP9	0,785513125
GSTA3	0,784938203
CAMK2D	-0,784921924
KCNK3	0,784727513
ACOT8	0,784650427
GNGT2	0,784639942
PSMB8	0,784580673
FAM219A	0,784291822
BRWD1	-0,783578785
PINK1	-0,783250171
LMAN1	-0,783205589
PROCA1	0,783040569
SPG21	0,782287405
GNA12	0,782240054
GEM	0,782080947
RNF4	0,782048122
CDH22	-0,781955277
DNASE2	-0,781842001
RMND1	-0,781429549
PHLPP2	-0,78102695
GRK3	0,781012665
SLC15A4	0,78048899
TXNL4A	0,780451776
FTSJ3	0,780338624
STK11	0,780112853
NIPBL	0,779852561
HIPK3	-0,779702678
CENPA	0,779510207
NOX4	0,77930449
CCDC85B	-0,779277911
CRB1	0,779276933
HBP1	-0,779252195
PSMF1	0,779008864
RNF10	-0,778330858
NELFE	0,778232581
RPN2	0,778206437
KAT8	0,778175191
EARS2	0,777938356
SLC22A5	-0,777843262
TTC39C	-0,777802122
ASPM	0,777614284
SNX3	0,77755124
CHMP1A	0,777316703
NRBP1	0,777224603
MYOZ2	0,777224198
UVSSA	-0,776985854
EHD3	-0,776204527
CPOX	0,775245031
TSPAN9	0,775164403
MFSD13A	0,774975879
KCTD10	-0,774860538
EPHB6	-0,774369801
TBC1D14	0,774337096
ARGLU1	0,773402661
PCDHGB2	-0,773384725
UBE2Z	-0,773377315
GRIA2	0,773115834
SUN1	-0,772649222
OLIG1	0,772296058
RCHY1	-0,771981894
NINJ1	-0,771912947
FUNDC2	0,771889224
MRPS36	-0,771743218
FBF1	0,771609592
NAA40	0,771106207
SLC35A3	-0,771028068
NECAB1	0,770699384
GCC2	-0,770493252
PANX1	-0,770336349
TMEM208	0,770081352
SHISA4	-0,769955129
FKBP1A	0,769834625
BAZ1B	0,769514865
TFRC	-0,769133695
STAC	-0,768877521
ELOVL1	-0,768042849
RAB11FIP2	-0,768006692
RBM15	0,767816002
STC1	0,767463869
HNRNPDL	-0,76725343
ATF3	0,7671348
SLC48A1	-0,767101316
UCKL1	0,767074311
CHADL	0,76691119
ECPAS	-0,766810264
RRNAD1	0,766743005
SCLT1	0,766186064
RUFY1	-0,765847838
PRKRA	-0,76579805
ENOPH1	0,765523396
RABL2A	-0,764679741
WDR53	0,764576736
GALNT7	0,764345637
CD59	-0,764117371
HYKK	0,76408876
COL26A1	0,763986947
GABPA	-0,763423514
OSBPL1A	0,763234675
RNF2	-0,763117978
LCLAT1	-0,763000082
SLC9A1	-0,762713105
SNX21	-0,76270333
ZNF382	-0,762641888
TMCO3	-0,762430349
DROSHA	0,762096016
CEP104	0,762041947
COX6B1	0,761780621
RIC8B	0,761654642
MAP9	-0,760884159
ERCC1	0,760697298
SEC61B	0,760444998
TSGA10	0,760294208
REM1	-0,760124754
ARMC5	-0,759978319
RAD51C	0,75960035
ARIH2	-0,759575097
DMXL1	0,759382814
ZFP14	-0,759375183
LYPLA2	0,759149782
A4GALT	0,758583449
ELK1	0,758542852
OGFOD2	0,758390798
TRA2A	-0,758382105
LGR6	0,757846228
SNX15	0,757836501
DDHD1	-0,757442043
CKAP2L	0,757145681
PI4KB	0,757140211
XKR6	0,7569432
FBXO46	0,755955254
MTDH	-0,75594287
COL5A3	-0,755805626
DNAJA1	-0,75575323
ZBTB25	-0,755003592
EP300	0,754762546
CIB2	0,754680106
SH3PXD2B	0,754506058
ST13	-0,753729113
DCAF12	0,753196536
H1-10	0,753103847
LIMD1	0,752591025
LRP5	-0,75245984
AQP11	0,752077763
DYNC1LI2	-0,751644019
MRPS22	-0,751630247
CUL3	0,751623732
CWC22	-0,751582178
NANS	0,751348592
ATXN7	-0,751022862
CDH6	-0,750991262
DNAJC22	0,749353185
NAA10	-0,749305898
CTSB	0,749189438
MRPS12	0,748934959
DUSP5	0,748673092
ZBTB7A	-0,748474785
DHX35	-0,747834537
KLF10	0,747752096
TRERF1	0,74774046
ZNF800	-0,747372627
SPESP1	-0,746733098
PDP2	0,746118897
ENG	0,745989124
TTC9C	0,745890056
SRSF7	0,745506677
ASAH1	-0,744659633
GNAZ	-0,744641457
ACOX1	0,74405208
CCNY	0,74385511
TAF6	0,743646643
FAR1	-0,743501428
PTOV1	0,743260274
PGAM2	0,743023727
C8orf82	0,742605679
RALGAPB	-0,742594294
BUB3	-0,741914531
ZNF408	0,741893173
MMP2	-0,741865403
ME1	-0,741792167
MRPS27	0,741707246
EFNB1	0,741705373
KLF11	0,741596994
RNF213	-0,741248066
PLEKHG5	0,740766394
GNE	0,740633
TTC39B	-0,74046908
MICALL1	-0,739985418
MAGI2	-0,739969295
ZNF652	-0,739704056
LRP8	0,738932105
G6PC3	0,738726996
SNTG2	0,737955935
PTDSS1	-0,737939403
FNTA	0,737902936
L3MBTL3	0,737851626
HNRNPH3	0,737732938
BEX4	0,737675775
ATP5F1D	0,73758385
MRPL43	0,737554959
BICD2	0,737528644
GTF3C6	0,737494403
BIK	0,737397319
SDC3	0,737333068
YTHDF1	-0,736933312
ABRAXAS2	-0,736800751
RAP2C	0,736759046
VSIG10	0,736682291
NOA1	0,736274103
ZBTB37	-0,736051783
ALDH1A2	-0,736028639
CARTPT	0,73586664
ARPIN-AP3S2	0,735749827
MIGA1	-0,73539692
TAF4	0,735242895
BCORL1	0,734181562
FAAP100	0,733776998
RBM4B	0,733439859
GNPNAT1	0,73337601
CORO1C	-0,733283321
EML4	0,73324064
PRKAG2	0,732978529
ALG14	-0,732906524
GAA	-0,732129147
KIF3B	-0,732075841
TAF3	0,731520652
ATG13	0,731100375
U2SURP	-0,730827028
AGPS	0,730319458
HSD17B2	0,730147007
PDZD11	0,730106851
INTS2	0,730046808
PIGA	0,729330563
SUPT4H1	0,728977195
RCC1	-0,728775375
C20orf96	0,728771998
MED29	0,728462278
VPS37C	0,728299078
SEC63	0,728271125
RHEB	0,727702855
KCTD2	0,727679692
LAMTOR2	0,727280574
C1orf174	0,727131705
RSPH3	-0,72692066
KRT18	0,726878686
TSEN15	-0,726759949
HDAC8	0,726594628
PNRC1	-0,726231658
MED26	0,725419556
SLIT3	-0,725324424
SUMO1	0,725121105
MINPP1	0,724922198
CAPRIN1	-0,724885802
STK35	0,724650385
ENPP1	-0,72457397
PLEKHA4	-0,724463878
DHX9	-0,723986688
COIL	-0,723658885
SNAI1	0,723553495
AP3B2	0,723333216
SIRT3	0,72311052
NAT14	0,723023748
LARP4B	0,722746002
TCIM	-0,722529487
GJC1	0,721652142
SLC29A1	0,721581139
RSPO2	0,721555735
FAM20B	-0,721452083
DMD	0,721370951
UBE2G2	0,720807763
DERA	0,720740573
FBXW7	-0,720460048
MAD2L1BP	0,720148689
DNAJC2	-0,719798384
RHOB	0,719669866
ATP5MF	0,719557341
SAXO2	0,719512903
CHFR	0,719493436
PPP2R3C	-0,71925284
UBAC1	0,71920404
RAD21	-0,718861684
CFAP20	0,718708062
SDHC	0,718172814
CNP	0,718134594
LMNA	-0,717956219
SLC44A1	0,717387686
EVL	0,717367837
XPO4	0,716747956
PJA2	-0,716739057
RNF207	-0,716451057
ZCCHC4	0,716062094
ZNF567	-0,716033041
PI4K2B	0,715805302
HINT1	-0,715725008
TRAPPC4	-0,71503624
SYT6	0,714892378
PDE4C	0,714806288
ARMH3	0,714760028
TEX10	-0,714603249
POLE4	0,714280944
GTF2E1	0,713998324
PLEKHO2	0,71359955
DGKD	-0,713595234
HYAL3	-0,713329791
C12orf45	0,713029114
ZSWIM1	0,712969616
H1-0	0,712660944
PRPF3	0,712644775
GK	0,712540384
RPL15	0,712345172
ABR	0,711646842
WDFY1	-0,711265944
MARCHF2	-0,711163216
USP45	0,711087581
TRIM25	0,710854379
ANTKMT	0,710668963
ZCCHC24	0,71054262
MTCL1	-0,710429237
NKRF	-0,710388085
NAPB	0,710374792
HNRNPR	0,71035579
NRAS	0,710278722
UBTD1	-0,708883469
CASS4	0,708772736
PIGP	-0,708465205
C2CD2	0,708464262
ID3	0,708364422
NEURL3	0,707883427
IFIT1B	0,707883427
NUPR1	-0,707671707
FRAT1	0,707654102
SLC9A6	-0,707157878
MAN2B1	-0,707079975
GMPR	-0,706897532
NEIL2	0,706726437
TRADD	0,706580937
RSPH1	0,706531726
CHD2	-0,706243718
ANKRD37	-0,705713889
RNF13	-0,705461277
RPL14	0,704997688
FAM161B	-0,704970382
MBNL2	-0,70448405
BPNT1	0,704121564
RPAP3	-0,704063224
GAD2	0,703361019
MTERF2	0,703329681
MST1R	0,703209347
NPLOC4	0,70215704
HEXIM1	-0,701279112
PAIP2	-0,701236369
CEP95	-0,700979207
COG1	0,70083225
NT5DC1	0,700689785
SLC25A39	0,699979916
TMED3	-0,699196604
MAFF	-0,699168671
MOAP1	-0,6990817
MTR	-0,698393156
SIX1	-0,698223721
PCDHGB1	-0,697910811
PLEKHF1	-0,697889062
GPR160	-0,697801898
URB1	0,697725883
XYLT2	0,697236402
XKR4	0,696937197
MAN1A2	-0,696844984
ARMH1	-0,696794749
NT5C2	-0,696662953
ACBD6	0,696107268
SCN3B	0,69549259
DR1	-0,69531203
UBE2H	0,695038377
MAPK8IP1	0,69502551
NTRK2	0,694877271
THRB	0,694606698
ZFAND6	-0,694561853
MED9	0,694353785
RTN4R	0,694207671
SERTAD3	0,694105333
RNF135	-0,694028303
UBE2R2	-0,693997387
DOCK9	0,693981318
EID2	0,69361574
EIF5A2	-0,693421516
RPA1	0,693406373
ZBTB5	0,693333515
USP40	-0,693301773
RNF7	-0,69220047
TMEM91	-0,692160723
B4GALT6	0,692084985
LRRIQ3	0,691966934
AVIL	0,69133193
PFDN4	-0,690710213
ZNF605	-0,690430867
WDR61	0,690387368
FMO3	-0,689607371
KDM5D	-0,689585275
TNRC6B	-0,689495088
NR2F6	0,689450995
COX6B2	-0,689008106
ANKLE2	-0,688832505
RAMAC	-0,688459191
RNF19A	-0,687944568
PBDC1	-0,687808454
ZBTB43	-0,6876956
CDC73	0,687461352
ELOA	0,687288497
FBXL6	-0,68714055
SLC35G1	-0,687114576
CNOT4	0,686803912
LONP2	0,686747476
SERPINH1	-0,686683709
SRPRB	0,686229309
BSG	0,686078232
TXLNA	-0,685881946
GRHPR	0,685825743
UBE2N	0,685587099
BASP1	-0,685210458
STXBP3	-0,684957886
PPP2R2C	0,684782356
PMM1	0,684696009
ENOX2	0,684554113
CHIC2	-0,684378891
ICA1L	-0,684306534
RNF181	-0,684207481
TRMT61A	0,683917673
ADM	-0,682726714
HELB	0,682692737
HLA-F	-0,682325501
ABLIM1	0,682210191
MFAP4	-0,681970146
FRRS1L	0,68184586
CRBN	-0,681835852
PAN3	-0,681583437
HNRNPH1	0,681518279
ATP6V1A	-0,681434784
PCK2	-0,681305345
SRR	-0,680939544
TLCD2	0,680819474
TNFRSF19	0,680552289
TCHP	0,680058225
PES1	0,679875436
HFE	-0,679755969
SPHK1	0,679563141
NIT1	0,679489273
TMEM140	0,67935693
PRDM15	0,679138502
HK1	0,678558374
ASB6	0,678547188
BAK1	0,678516283
PTGR2	0,678471292
MVB12B	0,677950526
SDHAF2	0,677856288
PTPRA	0,677791756
PDXDC1	-0,677754284
ARSA	-0,676992721
SRP19	-0,676855156
YIPF6	-0,67664052
PLXNA4	0,676158004
WDR35	-0,675851652
GLTP	-0,675803589
MOXD1	-0,675334
FUBP1	0,675305405
SPRYD7	0,673666986
CACUL1	-0,673138426
RRP8	0,673078138
SLC2A3	-0,672876228
KMT2A	-0,672625713
UHRF2	-0,672439736
SRPK2	-0,672009426
SEC11A	-0,67192021
PIP5K1B	0,670757871
ADGRD1	0,670729126
MEIG1	0,670400063
KCTD9	0,670386097
WWP2	0,670188604
SV2C	0,669854754
PANK3	0,669742599
CBLB	0,669543983
PPA2	0,669472071
UHMK1	-0,669017908
TXN2	0,668953115
CPT1B	-0,668311236
PRR5-ARHGAP8	-0,668268031
PNCK	0,668123886
MICALL2	-0,668113534
NPEPL1	-0,66806474
SMARCAL1	0,667942598
PAXBP1	0,666721936
PBRM1	0,666643914
SNX16	0,666251723
MIF	-0,665660614
TOP2A	0,665346592
DLK2	-0,665169533
SOAT2	0,66508099
CLIC1	0,664714466
NOP9	0,664675157
SPINT2	-0,66462394
CAPG	0,664560503
ACVR2B	0,664454861
RPS2	0,664355552
LRRN2	0,664155165
TRIM67	-0,66360248
BRIP1	-0,663590914
MLLT10	0,663549427
SEMA4C	0,663103919
MRAP2	0,662672086
NOCT	0,662026086
DLX1	-0,66178644
TMEM126B	-0,661405271
TINF2	0,661274648
TLL1	-0,661115022
TMEM230	-0,660880809
LSM12	0,660452718
TRMO	-0,660261024
BCAP31	0,659929201
DBNL	0,659811656
KLF9	0,659741292
CLPX	0,659038411
TESK2	-0,659028036
NUDT5	0,658580124
ULK2	-0,658577667
ORAI2	0,658497597
EIF4G1	0,65838401
DNAJB5	0,658352635
UBFD1	0,658256274
MYO9B	0,658136638
CCNT2	-0,657959907
AKAP7	0,657878453
MSH6	0,657339357
MAPK7	0,657060442
TANGO6	0,656322995
NPNT	-0,656050352
RPAP2	-0,655707728
CARMIL3	0,65510426
MRPL22	0,655059349
MAN2B2	-0,654955559
KATNAL2	-0,654501539
ARFIP2	0,654307154
NKX3-1	0,654048891
DEPDC1	0,654035405
FOXK1	0,653648211
PTRH1	0,653482248
PWWP2A	0,653423673
ARFGAP1	0,653375172
CPSF4	0,653203667
ITGA2	-0,653137428
MYO1E	-0,652972092
KCNA4	0,652902455
GPR180	-0,652668772
ACOT11	0,651608049
TCF25	-0,651069707
ZNF358	-0,650275373
BAX	0,650249208
ATG9A	0,650209603
ACAD11	0,649788626
MTREX	-0,649636886
CKB	0,649371754
SFRP1	0,649356275
NXT2	-0,648994264
EXOSC8	0,648620883
RPS5	0,648528524
KIT	-0,648339701
LIN54	0,647645212
RNF41	-0,647585449
TAPT1	0,647414066
TMX2	0,647399164
TUSC3	-0,647000706
NDUFAF1	0,646711995
PDK3	-0,645968393
NECAB2	0,645770379
RAB8B	-0,645050806
UBR2	-0,644907223
WFIKKN2	0,644729916
NPR2	-0,644599624
ARHGAP32	0,644196903
GMIP	0,644081796
ATM	-0,643928898
EIF2S1	0,64372262
STARD4	-0,643715583
PCDHGA7	-0,643672451
PHF14	-0,643628302
ZNF35	-0,643557726
TREM2	0,643426374
UTP23	-0,643351537
TRRAP	0,643021691
PFKM	0,64281057
PRKAG1	-0,642702558
BCL9	0,642514338
FBXO27	0,64175187
CHCHD6	0,641713764
PIEZO1	-0,641589283
S1PR2	0,641539578
SCP2	0,641532048
SLC36A4	0,641372216
KRAS	-0,641145436
GNL3	-0,640591232
RCN3	0,640509344
EYA1	-0,640208466
MRPS24	-0,638968326
PCED1B	-0,638802859
CBY1	0,638517304
ARMC7	0,638297272
HNRNPA0	0,638235209
GLUD1	0,637924652
PIN4	-0,637184214
MFGE8	-0,636799411
AREL1	0,636738288
RABGGTB	-0,636582455
TENT5A	-0,636392068
WDR36	0,635936124
COG3	0,635351208
MCUR1	0,63529183
AUTS2	0,634937948
RXRG	0,634638989
RHOBTB1	0,634603577
ALG6	0,634463931
RFTN1	0,634449209
ZNF416	-0,634404397
TEC	0,633613178
TMEM189	-0,633369788
CREM	0,63301391
RGS8	0,632812233
SLC10A7	0,632664959
MTM1	-0,632445918
HSBP1	-0,632383327
SLC17A8	0,632331119
RAB31	0,632291001
SIRT1	-0,632284714
SELENON	0,632201003
PGM2L1	0,632164457
RNF32	0,631949971
MBD5	-0,631512088
SCPEP1	0,631473139
KIZ	-0,631395698
FSD1L	-0,631370018
TBC1D31	0,631324086
HARS2	-0,631181219
DDX31	0,630959432
KAT2B	-0,630763216
CFL1	0,630511388
RGS19	0,630244636
BDH2	-0,630050464
NUMA1	-0,629916673
PNPT1	0,62990112
GSTZ1	0,629780624
ACBD5	0,629429718
KHDC4	0,629417519
CSPG4	0,629410018
SLC9A3R2	0,629263776
FMO4	0,628295819
RALBP1	-0,628224661
ARMC10	-0,627895111
AJUBA	-0,626780514
ZGRF1	0,626587582
COX7A2	-0,626375138
CASKIN2	-0,626369476
TFDP1	0,626261152
SPAG1	0,626234828
WSB2	-0,626113431
GTPBP4	-0,626010485
TSTD1	0,625498123
ABCB7	-0,625365613
CEP290	-0,625351705
FBXW2	-0,625319775
PHOSPHO2	-0,62519269
SNU13	0,625071416
ADCK5	0,624679361
STAU2	-0,624471031
ANKRD52	0,624408146
FAXC	0,624217649
TFCP2	0,624169562
DGKE	-0,623646656
SFMBT1	0,623438204
MUL1	0,623401991
GRK6	0,623088357
SFRP2	-0,622919816
CTSE	-0,622836644
PLA2G12A	0,62227397
RASSF7	0,622179922
FKBP3	0,62164232
ZNF253	0,621610474
SENP6	-0,621587787
UBR3	-0,621201935
ARHGAP17	0,621198916
LRRC75B	0,621179653
PCOLCE	-0,621072594
ZCCHC17	0,620699895
CSMD1	0,620625182
RIOX2	0,620511879
FAM110A	0,620371687
NFKBID	-0,620231766
THADA	0,620203466
TLR4	-0,620082812
TAP1	-0,620029258
SMPD3	0,619996472
SYNCRIP	0,619829649
DHX29	-0,619427897
TASP1	0,619113382
RSPRY1	0,619074551
TGFB2	-0,619060557
RAD51AP1	0,618775588
DSTYK	-0,618550667
TTC23	-0,61846231
PYGL	0,618428402
PLAGL1	-0,618202492
GNAI1	0,617885181
PARP4	0,61779245
LRRN3	-0,617787683
MRPL40	0,617679745
SLK	-0,617038223
DELE1	-0,616431474
GJB6	0,616363333
AGO1	0,61551699
SRCAP	0,615335824
SEC61A2	0,614958981
ADAMTS15	0,614583546
CFAP43	0,614380086
SHC1	0,613852115
WDR27	0,613750906
RLF	-0,61371692
GBA	0,613325768
ZKSCAN2	0,613263951
LAMP5	0,613045504
MRPS16	0,612745364
FAIM	0,612302132
FAM185A	0,611960743
VEGFC	-0,611784912
CD276	-0,611759806
OXR1	-0,611669316
INO80D	-0,610847898
APOD	0,61028065
GPR146	0,610045211
COL27A1	-0,610022941
TRIO	-0,60847317
MAGT1	0,608323787
DENND2B	-0,608266011
ASH1L	0,60793292
GRPEL2	-0,607839329
BCAP29	0,607258489
CASP7	-0,607149215
TCTN3	0,606911
HDAC4	0,606739892
TMEM102	0,60666459
SNX2	-0,606605215
ATG12	0,605982968
BLVRA	-0,605731514
PRMT1	0,605695401
CNPPD1	-0,605597026
KLHL26	0,605458811
ANXA4	-0,605341672
TAB2	0,604975248
VPS26A	-0,604713559
RAD9B	0,604580841
KDELR2	-0,60407295
SPSB1	-0,603632614
PTHLH	-0,603629218
LDB1	-0,603333101
KISS1R	-0,602964816
MRPL10	-0,602756764
INA	-0,602601696
INPP5B	0,602329269
MRPL1	-0,602131087
DCTN2	0,601628544
RNF145	-0,601222276
TMEM182	0,601194737
TRPM7	-0,60115729
CACFD1	0,60101518
CENPB	0,60101335
ZNF777	0,600733549
TGFB3	0,60019438
PAX3	-0,600165917
MED7	0,600034195
ARL2	0,59991436
HAP1	0,599692357
TSPYL4	0,598600273
TAF1	-0,597699671
SLC7A5	-0,597539713
NFX1	-0,597086971
RB1	-0,596232887
RELL1	-0,59622988
RAB12	-0,596145634
MTCH1	-0,596042532
PLEKHA5	0,595833324
SLC6A8	0,595779273
CANX	0,595669283
FTO	0,595513643
FOXJ1	0,595183248
SESN1	-0,595065472
RBIS	-0,594746342
PUS1	0,594636745
POLL	0,594604052
SUCLG1	0,594091762
KTI12	0,593325353
ZBTB20	-0,593196869
CHMP7	0,593146827
FAM83G	0,592848476
AMPD2	0,592757259
VDAC1	0,592689872
PABPC1	-0,59249814
NEK9	-0,592293125
CCP110	0,592197369
AP3B1	-0,591932221
UBE2E1	-0,591541868
USP3	-0,591527441
SH3BP4	-0,59084664
SLC33A1	0,590684496
KDELR1	-0,590444157
CABIN1	0,590432494
EEF2KMT	0,590306822
DAPK3	-0,590055107
PIGT	-0,59002232
ZFYVE16	-0,58996295
TRAFD1	0,589532196
HSPD1	0,589528891
NDUFA5	0,589512481
NUDT22	0,588914751
SEC24D	-0,5887747
TMEM121	-0,588686759
EFCAB6	-0,588403417
RPL5	-0,588223052
KBTBD2	-0,58772695
