	table.gene	table.logFC	table.logCPM	table.F	table,PValue	table.FDR	adjust.method	comparison	test
1181	DPYD	-3.07073553049982	7.82307052396812	37.4713997654539	9,35E-07	0.00011061732607284	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
11499	ZIC1	9.3046615776059	6.62901271763646	45.8516511204652	9,55E-07	0.000111893104669609	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
10286	UNC5B	-3.41637248874034	4.78209081437337	37.2607326847078	9,81E-07	0.000113807885775578	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
2744	PDLIM5	-2.26023442023621	7.08621079521418	36.7256099015281	1,11E-06	0.000127536404077726	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
8423	HPSE	-3.69981022664316	2.90939357728044	36.6468710569157	1,13E-06	0.000128629983808141	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
4274	IL13RA2	-5.43559524396991	2.41154720326013	38.5019276367331	1,15E-06	0.000129527720473491	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
4668	MATN2	-3.68185431063693	6.06424619026105	36.4499288929042	1,18E-06	0.00013210069520106	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
1718	CCNYL1	-2.89015253314375	5.27364737005834	36.3825512684307	1,20E-06	0.000132666330955558	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
2328	DSC3	-5.94317857023668	2.62809660974248	42.9892128881302	1,23E-06	0.000132666330955558	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
10664	GBP4	-4.72805240302077	3.11681882081404	37.4813453524202	1,23E-06	0.000132666330955558	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
10630	SDC1	4.69193501884342	7.69371596291218	36.2312205131694	1,25E-06	0.000132666330955558	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
11209	PTGS2	-4.30834237565321	3.47201312503042	39.7120756522149	1,25E-06	0.000132666330955558	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
4650	MYH10	-2.91576348613364	5.83229736027247	36.1938225845023	1,26E-06	0.000132666330955558	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
4211	FZD4	-2.4206922427837	5.10518938641386	36.1309632904593	1,28E-06	0.000133432142887374	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
10337	CACNA2D1	-3.4079622563313	4.36143058695068	35.8769050260703	1,35E-06	0.00014038158601213	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
5122	MTSS1	-2.67654065807433	6.01218326950775	35.3308697099444	1,54E-06	0.000158315456255711	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
1498	ANKRD1	-5.38926365734268	5.36327644934823	38.5065657690924	1,59E-06	0.000162385574873997	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
8395	PLCXD3	-6.61333038991258	3.62094955055745	41.1248910178437	1,71E-06	0.000171479268995751	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
2312	NCOA7	-2.33506830358716	4.9589918192473	34.8864613128681	1,71E-06	0.000171479268995751	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
7708	LIMA1	-2.03317566802917	6.52412476735409	34.8009334950675	1,75E-06	0.000173540121333225	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
9647	LUM	-4.23323999278107	7.00329457525149	34.562932146349	1,85E-06	0.0001821889964807	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
10279	FAP	-3.88843236634139	4.04327274734442	46.6147417102308	1,90E-06	0.000185144335007439	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
2672	HAND2	-4.63290570733651	4.90171703308913	35.1204349778164	2,10E-06	0.000203215865856118	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
1759	LAMC1	-2.76053055213713	7.80595359281364	33.937509020017	2,15E-06	0.000206680956688021	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
5512	MRO	-5.78922728471247	2.80928181491058	40.6031664717219	2,32E-06	0.000221230408581121	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
1334	TNFAIP6	-4.71703625312103	4.14318273418568	33.5754718723246	2,35E-06	0.000222081618534362	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
5938	HK2	-3.26148854348226	4.11767416509714	33.5267495773184	2,38E-06	0.000222942274298459	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
3895	SPRY1	-3.55353362812784	5.82325286258583	33.212602971383	2,57E-06	0.00023886572010407	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
10525	DACT2	-4.57033685956541	3.02493973740013	34.167451503933	2,62E-06	0.000241357984391125	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
6348	RESF1	-2.38931699180258	5.02344203727482	32.9898512428964	2,71E-06	0.000248380656218874	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
488	PSD	-3.86227389371974	2.47642467335717	32.9347362565649	2,75E-06	0.000249828033300209	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
9732	FBLIM1	-2.41608519623652	5.518816325688	32.639511617178	2,96E-06	0.000265628827525451	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
9059	ZNF467	-3.9361302144404	5.1185415406788	32.5702585409837	3,01E-06	0.000265628827525451	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
8171	EVI5	-2.14604540125927	4.54063238833552	32.5680512253049	3,01E-06	0.000265628827525451	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
5689	SOX18	-5.87048390056081	4.47308774383615	32.5635596039704	3,02E-06	0.000265628827525451	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
10545	PRKCI	-1.89102783781369	5.41034766808464	32.4903339716149	3,07E-06	0.000268486114032622	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
3601	RNASE1	-4.25293797589241	3.60165863617421	37.8288045490404	3,14E-06	0.000272871300821869	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
9465	NPR1	-5.51773661893366	3.84190269791875	32.3656807663775	3,17E-06	0.000272871300821869	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
10478	NEK7	-2.03192876053002	6.38271413472387	32.1296731537494	3,36E-06	0.000286430727132695	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
165	PRUNE2	-3.99322326572246	3.87585801060086	34.9309906512701	3,37E-06	0.000286430727132695	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
6779	MEDAG	-3.9615947875915	4.87059739600238	34.8814986669978	3,41E-06	0.000287429209348102	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
2919	COL4A4	-4.69299045417217	2.71610713805614	38.3359886319258	3,49E-06	0.00029045614387381	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
5223	PLAC8	-3.95529716378842	4.05507629422421	31.9706206965746	3,50E-06	0.00029045614387381	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
11716	HIF1A	-2.26810981605255	8.11760949414482	31.9431191941966	3,52E-06	0.00029045614387381	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
8107	TRPM3	-5.39786870408006	2.11597498739129	42.3624340874081	3,58E-06	0.000293412422133457	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
10014	NPAS1	-3.9892996101342	2.17305037065626	38.1366556690931	3,62E-06	0.000294811972109649	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
2903	NQO1	-2.60328412002056	7.67496619370054	31.7453217541077	3,70E-06	0.000298941034803389	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
5381	STON1	-3.21027159699478	5.38322321727253	31.5503866822698	3,89E-06	0.000311848502371136	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
6944	PKP2	-3.34709016798441	5.20072985495239	31.5212289085713	3,91E-06	0.000312016574851483	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
613	PTGIS	-3.74172403487572	6.09500607375362	34.0591507699224	4,08E-06	0.00032291193318721	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
1399	HNMT	-2.81214592376105	4.81770791096793	31.0197047188548	4,45E-06	0.000347302343379175	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
2632	LTC4S	-4.27307608567478	3.26991758422976	31.9350207130953	4,45E-06	0.000347302343379175	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
11341	EGR2	-5.19978996516264	3.66306723345705	31.7886790580379	4,61E-06	0.000357463132913146	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
6866	SAMHD1	-2.84453019679609	5.33262502349361	30.667252120546	4,86E-06	0.000375005812682136	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
8686	HMCN1	-3.67336222337415	3.43956168155317	30.2971648304331	5,35E-06	0.000409757295194746	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
11082	CACNG7	-3.90732471910179	3.65092984256675	35.9455083129021	5,47E-06	0.000415953158884447	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
3826	TMX4	-2.30109430928896	5.15206145783882	30.1350503541438	5,58E-06	0.000420008709440913	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
9662	ADAMTS1	-3.86312025059233	7.49056611173533	30.1147555347133	5,61E-06	0.000420008709440913	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
5308	CYGB	-3.11610826475381	6.06483195383663	30.1016975449665	5,63E-06	0.000420008709440913	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
10810	AADAC	-5.79494768260202	7.1776561301089	37.9575183046944	5,76E-06	0.000427189703506127	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
7047	LY96	-3.39706371272154	4.5466452126311	29.8201507370244	6,05E-06	0.000446163624213101	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
1614	KCNMB4	-3.19952894072493	3.68573732033761	32.2550537374508	6,10E-06	0.00044659027087962	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
152	RBMS3	-3.21898069530102	5.61393077097534	29.7121451525709	6,23E-06	0.000452185081013123	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
10937	LGALS12	-5.71042821424215	2.65287244305292	44.7046152969589	6,25E-06	0.000452185081013123	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
7584	EDN1	-3.07931860336048	5.14407083840377	29.6023180684694	6,41E-06	0.000460641776254546	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
379	SEL1L3	-3.27506913527505	3.74646448431096	30.1561842694152	6,89E-06	0.00049144707620921	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
5915	CFH	-3.35365197904842	9.30390107838103	29.3085164076249	6,92E-06	0.00049144707620921	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
10155	EMILIN1	-3.7088880454085	7.80273651528045	29.2667748937741	7,00E-06	0.000493870795514504	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
11567	EPAS1	-2.62439378617169	8.0801312653071	29.2126041791744	7,10E-06	0.00049795320111633	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
11653	GATA2	-3.59390129178314	3.32593204745717	29.1753141208507	7,17E-06	0.00049986855169398	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
2238	PRR15	-4.31811386431502	2.36247079630451	29.1418932712599	8,00E-06	0.000551509742383087	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
1730	EIF3C	-5.12441652094452	7.47201816991928	29.5366605394425	8,05E-06	0.000551509742383087	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
4829	ABCA8	-3.04737904575316	5.56101696830661	28.7361497240852	8,05E-06	0.000551509742383087	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
10708	LRRC17	-3.58201537147045	5.48944674011163	30.8602545468937	8,40E-06	0.00057215406171096	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
1856	NDUFA4L2	-4.92950118133124	4.80460168676204	28.5131595998533	8,54E-06	0.000578412914739639	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
5230	SAMM50	-1.45767546581482	6.77077341062028	28.398499575063	8,81E-06	0.000592935774395998	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
7955	CERCAM	-2.50710861177178	6.15490075848945	28.3665187924689	8,88E-06	0.000594601189458846	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
6280	FN1	-3.43439789813464	12.9390364912289	27.681368286179	1,07E-05	0.000710697952707111	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
10175	CD34	-3.7194596814035	4.79287312331692	27.6520258526451	1,08E-05	0.000712311619370691	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
7791	MAPK10	-3.47066063688855	4.88648052556814	27.4223220164162	1,15E-05	0.00075380761496012	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
11470	PBX1	-2.60496591094431	5.66485063065539	27.3728886999704	1,16E-05	0.00075973290385324	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
2628	GPR4	-3.96715331761317	3.14754033504587	27.3086215452183	1,18E-05	0.000765663929556029	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
9316	MYLK	3.95388437327252	4.96666534998235	27.2859428628052	1,19E-05	0.000765663929556029	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
11425	FOSB	-4.3961821256322	5.78803697861704	27.6321168548953	1,19E-05	0.000765663929556029	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
8478	CHI3L1	-6.09900601181103	7.72353246606997	30.0410970614879	1,34E-05	0.000855279577718692	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
10865	SLC6A8	-3.3202050744998	6.45443115964634	26.7014882975271	1,39E-05	0.000885012024575832	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
10848	PDE10A	-3.36594845944305	2.42087657247617	32.1027655904482	1,40E-05	0.000885012024575832	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
9399	SCN7A	-5.06051231138119	3.49020685392229	28.6618377627854	1,42E-05	0.000888630521070938	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
7389	MGLL	4.08289747429223	6.77974915684354	26.640537438182	1,42E-05	0.000888630521070938	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
9541	DPF3	5.71522624397362	3.53740409768488	27.3156662571091	1,43E-05	0.000889340776950239	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
5163	KLHL3	-3.42047428678252	2.72284203466489	26.481523753245	1,48E-05	0.000918668491923558	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
1704	APOE	-4.06453903402037	14.1276925686688	26.3877811716665	1,52E-05	0.000937839832174985	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
8102	SLC44A1	-1.81086459084446	6.32235319769112	26.3483574167349	1,54E-05	0.000943172107009683	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
2330	EPB41L2	-2.21727403705014	5.47077318569586	26.251162515475	1,58E-05	0.000963893547931071	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
