table.gene	table.logFC	table.logCPM	table.F	table.PValue	table.FDR	adjust.method	comparison	test
157	SND1	0.491251239103823	8.42389844642089	0.885935683929712	0.353989431270857	0.672787661137624	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
158	RPAP2	-0.257265521379693	4.04028521051367	0.0889217553509009	0.767577937907477	0.93076345809675	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
159	ARMH4	1.00709613053489	4.82151545483855	2.27579939570566	0.141715031907411	0.452781489756254	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
160	WDR81	-0.376670854104069	5.47869410760064	0.234470381863823	0.631693669355782	0.859886425661848	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
161	RAB8A	-0.890477969519504	6.45387020141005	1.84687500090942	0.184129569366717	0.50941483642977	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
162	ALG2	1.02669267459855	5.72903007728826	2.3049170493164	0.139281247310046	0.448460715228843	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
163	RMC1	-0.148650359000588	5.0283334304981	0.098668716305943	0.755575311073781	0.924255556042528	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
164	GPR162	3.8617883583371	2.6760258129363	11.3628804326859	0.00205126213424561	0.0510999081131509	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
165	RPS13	1.10554032031895	7.88399771581844	2.39556889147415	0.132011897442224	0.438165532402477	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
166	SYNCRIP	-0.78247544376491	6.00311273479281	1.76755591474524	0.193560525158477	0.519071633847449	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
167	ITM2B	-0.93588578835078	10.5075948257287	2.35902640216441	0.134887494900356	0.44261518241272	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
168	UBA7	-2.03004842007775	4.02748913354381	5.00206885287771	0.0327876879057841	0.220356917875699	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
169	INO80C	-0.5092679641449	4.13425156993371	0.522731735210813	0.475196388864062	0.760477056316478	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
170	MRPS2	0.621362861856041	7.07454453309316	0.691475813475872	0.412137049745637	0.715686349257179	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
171	AKAP8L	-0.323036777647518	5.76540918361339	0.57486868919332	0.45415973846102	0.747190144652715	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
172	DAD1	0.0909318323283161	9.23889315188575	0.0223796085832729	0.882068209095126	0.984933063325761	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
173	ST3GAL1	0.359830022852456	5.17192086555812	0.138361189565431	0.712492027174104	0.899753610654149	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
174	PIP4P1	0.667292419788456	6.00115697914555	0.82954669901539	0.369558234298956	0.684509492580244	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
175	PARD3	0.0475231619951175	5.14827075633003	0.0105325578060798	0.918930971832742	0.99978642273364	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
176	SLC24A4	1.7990034165616	1.959850515758	1.9054419488041	0.183131992881522	0.508467553767108	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
177	ADD3	0.152567694127033	6.66285628501266	0.0459501869854226	0.831695544853482	0.958668725192369	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
178	LTBR	0.151464614856789	7.27315753890978	0.0387473291726957	0.845258157718864	0.96547049796771	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
179	FGFR1OP2	-0.651354141249618	5.65127751157098	1.23352071994135	0.275417602413041	0.602218496385874	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
180	SAMM50	0.763210803779764	6.78626813933054	4.06640592755129	0.0526387529528148	0.281396437601947	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
181	MPP6	1.47555548957647	5.08500584154881	3.7524436269119	0.0620565636427338	0.306142174959492	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
182	CEP120	0.0931874781352108	4.272952591143	0.0382036258956837	0.84633336880266	0.965689542662426	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
183	TJP2	1.87897947666109	5.44870745656556	6.50180140831394	0.0160398939581123	0.153820938995944	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
184	RPP30	-0.381688448125384	5.76142906828822	0.609365648295116	0.44105381950025	0.736729146142779	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
185	RPRML	3.55887734356591	1.75005681009798	7.54304363143361	0.0241196772545316	0.186959917643661	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
186	ENPEP	0.596228617087006	4.87921683382152	0.398146786706346	0.533463408729241	0.801063267319759	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
187	RNF103	-0.862925072629377	5.73418137183968	1.82581421186356	0.186578275039998	0.512013757866128	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
188	POLDIP3	1.06045923976336	6.94957319008754	3.50437963773351	0.0708403414229478	0.327064591810511	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
189	SLC41A3	-0.0161628263984731	4.45631909196732	0.000429633648485555	0.983598188174026	1	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
190	ARID3A	0.473207531361807	3.11967731961215	0.276797056162082	0.602619784263907	0.843009895900534	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
191	RETREG2	0.426862311149358	6.87067527803471	0.380486118121038	0.541928519574664	0.80705016717549	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
192	ZNFX1	-0.0986233792848363	5.10952600294302	0.0204322787980952	0.887278140218803	0.987062699583688	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
193	CCDC39	0.950844243178605	2.12497876031011	0.443129377191581	0.513434689518554	0.786498561065703	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
194	APLP2	-1.37555360446631	8.56193657512479	9.88098204795974	0.00370843550531937	0.0703504853920289	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
195	EN1	0.998784028062984	2.94286190726085	0.411672988205343	0.527344583311373	0.797272568346228	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
196	PI4KB	0.210813483705586	5.89079373571909	0.282436424226599	0.598964893289649	0.840628278119653	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
197	TAF11	0.0331240492542859	5.38686709094389	0.00485602459941348	0.944899905668298	1	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
198	CRYZL1	0.156229656540297	4.74835477845792	0.0651775435580251	0.800208941223726	0.946466829022936	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
199	P4HTM	-0.812447976241927	3.88927265437336	0.768500335715718	0.388882145648261	0.698986966941652	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
200	PNPT1	-0.388071595372475	5.55919435596829	0.460085942838431	0.502706755758893	0.778493011738234	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
201	STX8	-0.304854314365052	5.39445205394674	0.638598097413211	0.430408977792597	0.72822807674458	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
202	NSMCE2	-0.755231163467632	5.29688626745972	1.7392203580215	0.197071330787967	0.522429881231375	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
203	ABHD14A	1.51578195255731	4.98920942331574	4.47867949759914	0.0426016911093916	0.254594769562551	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
204	RASA2	-1.20518211136321	4.04199808971632	2.07464692138255	0.159969085050615	0.477135615974603	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
205	TNRC18	0.602643628824362	5.48522368073419	1.33520127077176	0.256869483032209	0.584959419549748	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
206	AEN	0.383301119254134	5.46260243383106	0.389957041574784	0.53697359010244	0.803960098409896	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
207	NUB1	0.272279335057713	5.81777152494158	0.379878039346123	0.542249567558563	0.807074950668929	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
208	TMEM59L	4.164802665356	2.91643360261415	4.35895292161083	0.0469767917197988	0.264547170729468	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
209	GALNS	-0.279566365124423	5.1007301823687	0.137904631789315	0.712944697342736	0.899764477709937	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
210	ETV3	-0.34524234578615	4.21457375963444	0.445559966526238	0.509479026635998	0.784033501430233	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
211	DLGAP5	0.713349402248419	4.23358985900954	0.30313168416179	0.586726993418563	0.833382876640459	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
212	CAPN5	1.15672481779144	5.2424382219592	2.35804488187499	0.134965736933621	0.442745964104774	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
213	FHDC1	-0.99275011182653	2.2232086277512	0.950645496325002	0.338389255050038	0.659176096562597	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
214	API5	-0.523212210035569	6.75080355211341	1.1033088872554	0.301806966333256	0.624906384400284	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
215	CCNI	-0.131817776589749	7.08146222469904	0.0286665221264187	0.866671181496706	0.976199874438837	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
216	RNF166	0.607949299911357	5.10620937800031	0.636545340179856	0.431143323700652	0.728723196887942	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
217	FASTK	0.190818678093388	5.65007135835837	0.151641937744033	0.699681602159711	0.891986901871709	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
218	TLR2	-0.954375904288109	2.67008424701163	0.448745530735543	0.50852820446585	0.783197264028457	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
219	DYNLT3	-1.99601872952957	6.12206924920249	8.20828847265571	0.00748962707193192	0.102717430021002	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
220	VDAC3	-0.139598138114707	6.61252381263974	0.0655121877516124	0.799708119734513	0.94632537734871	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
221	MAN1A2	-1.05414277789766	5.15497233001312	2.42749655132129	0.129557920980157	0.432885591131268	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
222	FBXL2	0.650989440095944	3.33053179890394	0.922002207130881	0.345985077989979	0.664877022581875	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
223	AREL1	-0.244116508237882	4.90877995660572	0.215175392599621	0.646040254973836	0.866143008353857	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
224	YLPM1	0.231011929706914	5.78789746637689	0.188148050300691	0.667520468205345	0.87880162998293	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
225	PALM	0.422762118429211	5.85462623127224	0.362330589568964	0.551671122352033	0.812783283307482	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
226	NOL8	-0.551603408269835	4.12135215632338	0.413828575696316	0.524848432324885	0.794943516536408	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
227	PPP6R2	0.234448658814078	5.51362575784465	0.119255631010938	0.732217699133209	0.908889253314941	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
228	MTHFSD	0.469759925670898	4.49181263096797	1.12643644760967	0.296883157932742	0.621686699999319	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
229	CDC25C	0.553433345036328	3.58887890018326	0.217952628250849	0.644576793438159	0.8657911651934	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
230	CCDC88A	-0.539518934233244	4.04502578973917	0.477904562888836	0.494610613607633	0.774692940976431	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
231	SH3PXD2B	1.02616490127657	5.76262512999979	3.43601762955148	0.0735008923201409	0.332162703721744	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
232	LIMS1	-0.939341200923662	5.7513356678338	4.94271701125297	0.0337638809091298	0.224069391487861	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
233	PAF1	-0.357299264804151	6.49859697552617	0.277036573018536	0.6024635845189	0.843001640835141	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
234	MYO10	-1.91002104556118	5.93642218591647	7.46823455206358	0.0103579432785711	0.12240626821213	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
235	MATN3	0.439592646026327	2.65911979439007	0.167147342524869	0.686713166441117	0.884430095873237	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
236	UBXN2B	0.165309144628196	3.42995359624771	0.034607031629837	0.853655367791015	0.969147391595993	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
237	ZNF326	-0.0736314606477314	5.22642797466328	0.024227240911673	0.877335467843293	0.982827047989952	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
238	WSB2	-0.0937965573423239	6.71497859737545	0.0193624036371193	0.890248842143697	0.988425974975526	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
239	PDHX	-0.169926877387989	4.94255729969141	0.0989924990728593	0.755188032724198	0.923981994474754	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
240	MEX3C	0.285831976389178	4.93307962788216	0.148533307943945	0.702620395349307	0.894196378225174	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
241	NT5C2	0.261357475038125	5.44627954868813	0.208977820886843	0.650814821985088	0.868268691001488	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
242	CDKN2A	3.73687584586401	5.89282302841753	10.6203354641418	0.00316798551497231	0.0647072906073908	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
243	KPNA2	-0.950523180036584	7.4668680505175	1.28776486619116	0.265315254410285	0.593450383674268	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
244	ZADH2	-0.186957583532983	5.16992411133724	0.163786219203726	0.688523490829309	0.885430922424489	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
245	YTHDC1	-0.0891946610334433	5.35427652321955	0.0268343003845974	0.870961874651002	0.978452779031928	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
246	TMEM86B	0.44077755415432	6.72284688790538	0.145238943838054	0.707728133876899	0.896828861364113	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
247	HGFAC	0	7.21135738519109	0	1	1	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
248	MAD2L2	0.400463764504937	5.63431014055717	0.655141282732403	0.424560942915786	0.723856011173788	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
249	RFC5	1.28132088470684	5.10282567004195	3.32553411435919	0.0780425086977714	0.342780767448627	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
250	MOGAT2	-0.515906265220499	1.9177969337353	0.260250758368571	0.615410759569565	0.851198908847028	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
251	C17orf49	1.63776266792912	8.74506759979326	9.07111832466774	0.00518638315117239	0.0859133700474857	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
252	YARS2	0.268541050519109	5.03949529695485	0.218734158428726	0.643336433615141	0.865669089727823	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
253	OVCA2	0.24971570765846	5.44441737673864	0.239770273379617	0.627881604302371	0.857654408072651	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
254	CLCN2	3.21136668278076	3.91196613235767	19.3101270535248	0.000124643499329935	0.0118813067873675	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
255	AHNAK	-1.46942494588315	9.29604006957656	3.20833968850853	0.0832101386169351	0.351941965092677	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
256	SLC37A2	0.476492630818784	2.8076255292254	0.224999617020892	0.638640905849915	0.863736648458674	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
257	TAB1	0.734206176867994	5.27624746958693	1.67691044070776	0.205069341533363	0.532238925572863	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
258	VDAC2	-0.990067015184719	8.40264095355431	4.54450152846049	0.0412052579990936	0.250137603032392	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
259	SAFB	1.16208399342788	6.21748174292115	6.25665807768506	0.0179706217756426	0.160723079857711	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
260	FASTKD3	-0.262439408081434	3.81577483762775	0.219935415579613	0.642429842110216	0.865451882835597	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
261	AKR1D1	0	4.93347584843911	0	1	1	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
262	OAZ2	2.00104385848272	6.17466709004337	5.93491844533533	0.021495062962959	0.178106362223254	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
263	MTERF4	0.000258825828548582	5.08002637052	2.98599695596917e-07	0.99956756637384	1	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
264	CTNNA2	4.3830022788619	2.98168967662947	9.46036490946779	0.00511068850790909	0.0854063213801791	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
265	MTSS2	1.77296209205096	6.55200032423228	4.38669472771047	0.0446417986207057	0.259630501248046	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
266	SETX	-1.06871419029773	4.75092228445215	3.82566688099744	0.0597024696820651	0.301048147055148	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
267	GAK	0.204086066713171	6.18617740900868	0.223630819387358	0.639659803320139	0.864391721363691	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
268	MRPS24	0.537047166886883	7.31549843106589	0.622075806679657	0.436375419628274	0.732708214163442	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
269	TPK1	-0.144683798865024	4.02726393419334	0.0576517221294915	0.811855982750285	0.949979395865048	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
270	BCL2L13	0.287149344341249	5.41025338615046	0.160971907248452	0.691065254329314	0.887037069495911	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
271	RCAN1	0.127504091958308	6.69615779663613	0.00956671652463128	0.922724542359613	1	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
272	KRT18	-1.55960705606467	9.38901675809029	1.11240410182737	0.299857738606699	0.623409521820367	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
273	PSAT1	0.0229162567683556	6.9295479277636	8.80619680243516e-05	0.992585835947854	1	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
274	ITGA1	-1.40183071675662	5.55407067319086	5.62360152049519	0.0242361630406465	0.187359185328965	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
275	EFHD1	0.514567079641934	4.267141706261	0.180295263569352	0.674105134728057	0.8820684142756	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
276	LEPROTL1	0.128524460655173	6.74323015288243	0.0573704306111823	0.8123065292998	0.949989577539349	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
277	ZNRD1	0.699389726801213	5.73046091014669	3.02953350957575	0.0918604771160871	0.369943695201448	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
278	UBE2V1	0.806732491380937	6.33328529315739	2.25129931417226	0.143801643988902	0.455786799056883	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
279	CCRL2	-0.963747320632219	1.91942063266691	0.740547721764673	0.39721983298329	0.70506826002297	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
280	BCAR1	-0.765153256963547	7.0687693189626	1.16098146267598	0.289725181747693	0.614959559491698	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
281	CLDN12	-0.753066877807959	5.62459467715885	1.56080807381629	0.221066185689937	0.547054577246656	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
282	GPR37L1	2.10083586635739	4.22400584225897	0.790875392430849	0.382502981159506	0.692914933986767	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
283	CCM2	1.04966535927008	5.58469142221645	4.45709673307463	0.0430709224324162	0.255638077784481	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
284	SLC35F2	3.97409005282586	3.41625604044761	8.02171749245141	0.00825535657415876	0.108201457643576	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
285	KCNN4	3.88485404325427	3.4578382915553	8.42437167476131	0.00815110105202944	0.107568420519574	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
286	IER5	1.03494128056842	5.55695288334086	1.12384161587221	0.29743024526821	0.621936199199609	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
287	RFX4	5.42549872856372	2.72714612267055	9.53448783093376	0.00593981365271007	0.0917914221506868	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
288	PWWP3A	0.896003001503652	3.73934124797125	1.70067707739569	0.201972617217562	0.528471456785701	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
